total,dealer,soft,can_double,pair,q_hit,q_stand,q_double,q_split,n_hit,n_stand,n_double,n_split
12,2,False,True,0,-0.24757860913472624,-0.2915232483519038,-0.5059909988894714,0.0,43570,34282,34218,0
12,2,False,True,6,-0.2504943789787364,-0.29135735573015475,-0.5001898562516981,-0.21355748373102124,36915,36910,36870,36880
12,2,True,True,11,0.10965935604293048,-0.2691757979990464,-0.1282798833819243,0.49882242110221386,2143,2099,2058,2123
12,3,False,False,0,-0.23229728354868168,-0.2460223924572778,0.0,0.0,78632,81456,0,0
12,3,False,True,0,-0.23193968628619224,-0.24617860989749119,-0.4646914087768194,0.0,174554,165254,165413,0
12,3,False,True,6,-0.23263553408480916,-0.23934285407495026,-0.4651464389927586,-0.13876675603217148,9315,9313,9253,9325
12,3,True,True,11,0.08760484622553602,-0.22062238736646556,-0.046979865771812054,0.5731593662628147,2146,2153,2086,2146
12,4,False,False,0,-0.21437980597644032,-0.20671373668331638,0.0,0.0,308210,319524,0,0
12,4,False,True,0,-0.2146005201834908,-0.2068214221788814,-0.4289940456749469,0.0,322194,324038,318424,0
12,4,False,True,6,-0.22362078200321361,-0.2409440175631176,-0.4443260522109746,-0.033333333333333236,3734,3644,3754,3720
12,4,True,True,11,0.14180138568129314,-0.2152133580705004,0.050847457627118606,0.528195488721804,2165,2156,2124,2128
12,5,False,False,0,-0.21425030978934337,-0.16380833593181574,0.0,0.0,8070,19242,0,0
12,5,False,True,0,-0.19945863644053505,-0.15349961971254147,-0.37638729429774265,0.0,41377,51277,41808,0
12,5,False,True,6,-0.20111509358821192,-0.14717581543357214,-0.38230519480519465,0.08433253397282181,2511,2514,2464,2502
12,5,True,True,11,0.11621368322399249,-0.22071636011616635,0.00190294957183637,0.6230195712954348,2134,2066,2102,2146
12,6,False,False,0,-0.18262689691261116,-0.11708576560395118,0.0,0.0,5733,17816,0,0
12,6,False,True,0,-0.1839850164203616,-0.12584886577084262,-0.34502103786816235,0.0,38976,48447,39215,0
12,6,False,True,6,-0.1495382782246051,-0.13770294648226084,-0.3248638838475498,0.1445051608986036,3357,3326,3306,3294
12,6,True,True,11,0.16486751717369985,-0.11456859971711461,0.19453761379971257,0.6797235023041484,2038,2121,2087,2170
12,7,False,False,0,-0.21531735930496296,-0.5041252379944989,0.0,0.0,18071,4727,0,0
12,7,False,True,0,-0.216915261314342,-0.47914345089299304,-0.5070112893642267,0.0,43109,33203,33660,0
12,7,False,True,6,-0.2146628150214162,-0.48009925558312566,-0.5192212669236094,-0.26982877386341203,10039,10075,10119,10162
